,value
4591,-0.5764337709250968
4592,-0.45574536954431016
4593,-0.31672977508355377
4594,-0.6224193556808267
4595,-0.6174464606217445
4596,-1.0800572499275165
4597,-0.7151900261891768
4598,-0.8675319925551361
4599,-1.05794035879968
4600,-0.7696136073520091
4601,-0.8331731390416378
4602,-1.267291203334378
4603,-0.9622542945609193
4604,-1.4493022538378681
4605,-1.4536194292968982
4606,-1.1893844753481808
4607,-1.1566963604617766
4608,-1.2860710122885348
4609,-1.2880438093094202
4610,-1.32834802299256
4611,-1.2940311213153037
4612,-1.0574950465478312
4613,-1.6290771420294266
4614,-1.6839345745250949
4615,-1.1804062698015776
4616,-1.3688935073157527
4617,-1.5808205811113403
4618,-1.5361141613127116
4619,-1.387193459980295
4620,-1.2185194833101987
4621,-0.884675513817534
4622,-1.2164040567006078
4623,-0.9583102901908948
4624,-1.30954864620734
4625,-1.017671611497314
4626,-0.7782475552442104
4627,-0.8807968218504513
4628,-0.8285477257182964
4629,-0.9428626718543422
4630,-0.656479196858919
4631,-0.6228393305366845
4632,-0.16916875823413602
4633,-0.6697625700253154
4634,-0.17225151900170954
4635,-0.09525254293257568
4636,-0.223907025572893
4637,0.2683298200262768
4638,0.2585351457005464
4639,0.05406985874514603
4640,0.15773271495380015
4641,0.3119843754296637
4642,0.5726633606963651
4643,0.6818391085893905
4644,0.6463667530131711
4645,0.4875475933290465
4646,0.7475172725750912
4647,1.0400967720830412
4648,0.6716376691223176
4649,0.7986474490702422
4650,0.9520684139000316
4651,1.038531485166259
4652,1.4365420055996463
4653,1.393111510542814
4654,1.1030566118894112
4655,1.2843978071700972
4656,1.2024614462734855
4657,1.3304598027754713
4658,1.4996277509869316
4659,1.1184481930525032
4660,1.1359043424067
4661,1.2181916780873099
4662,1.1404950223455834
4663,1.4071719808340861
4664,1.3807683094280834
4665,1.2003898078929458
4666,1.2299047199882083
4667,1.3293924913769586
4668,1.2490785000353872
4669,0.9698581282808264
4670,1.3406518860233074
4671,0.9068677334150832
4672,1.0189101386830226
4673,1.066625211531244
4674,1.0171002418544373
4675,0.7754475865760986
4676,0.8410180680666044
4677,0.7531768116841104
4678,0.8085797193144748
4679,0.6412745429366147
4680,0.597756209413389
4681,0.17346338014859852
4682,0.310597469599756
4683,0.20032553972704437
4684,0.18284757470880386
4685,0.16177371797694606
4686,0.04160782103102867
4687,-0.2733966865423896
4688,-0.4275382220923205
4689,-0.4731382908060595
4690,-0.4948530536269643
4691,-0.5428857910059437
4692,-0.5779727954240355
4693,-0.595478826915469
4694,-0.8640299057215299
4695,-0.7018031494444529
4696,-0.6734188509709012
4697,-0.6542984727738927
4698,-0.7500582322111702
4699,-1.166263481193515
4700,-1.0938599063208478
4701,-0.9545668212231839
4702,-1.1201593440063884
4703,-1.2725716086723815
4704,-1.2750959239298143
4705,-1.4354335638413112
4706,-1.454999124380889
4707,-1.2728733531332117
4708,-1.3959381687560022
4709,-1.236546622338201
4710,-1.345758647675964
4711,-1.4236749288291204
4712,-1.0532224526708998
4713,-1.177601318382927
4714,-1.6218783866558275
4715,-1.3694302017386217
4716,-1.5313758918152232
4717,-1.1958047481549223
4718,-1.2949249330308408
4719,-1.5475844588118548
4720,-0.9404281242576329
4721,-0.973864973692516
4722,-1.0459322368632762
4723,-1.1739464109869768
4724,-1.3942852125228453
4725,-0.9257250226361924
4726,-0.87536945637335
4727,-0.7109967463958073
4728,-0.7199328467434885
4729,-0.5881017335226663
4730,-0.553338284745087
4731,-0.37396225822887397
4732,-0.513315573550042
4733,-0.29720185205971905
4734,-0.38543695304003733
4735,-0.01941199007518779
4736,0.22162665294518524
4737,-0.023898148801767105
4738,-0.16810610129436787
4739,0.11670926413617055
4740,0.13483580086162716
4741,0.4432340934828758
4742,0.12692957447497188
4743,0.6347570781070064
4744,0.6761919392467195
4745,0.5278180507330188
4746,0.7147296123398124
4747,0.5185734445347517
4748,1.0111641266134224
4749,0.9328759716427658
4750,0.83885866512091
4751,1.0413325644654303
4752,1.1861454692547606
4753,0.9944003034788867
4754,1.237187674818094
4755,1.1213349122332528
4756,0.9984328539051273
4757,1.4896686322570998
4758,1.3720371951514168
4759,1.5532278012658969
4760,1.5958846312299664
4761,1.5403322925623937
4762,1.3887323383951866
4763,1.464569587114511
4764,1.5437115580838496
4765,1.3027083754956694
4766,1.4888360468920043
4767,1.6015408380281098
4768,1.0397230542367049
4769,1.3692949797655523
4770,1.1954010190691597
4771,1.1379957935753817
4772,0.8913500098311371
4773,0.931639272704951
4774,1.177632860478793
4775,0.9490409307682107
4776,1.129687046820519
4777,1.0175604215732355
4778,0.9878065647825847
4779,0.5743614840356452
4780,0.616888478256403
4781,0.1925939101352987
4782,0.3534554544633796
4783,0.3700800631544078
4784,-0.01613962193341789
4785,0.09335529890134786
4786,0.03291458103047251
4787,0.12398140972047278
4788,-0.1591828526972433
4789,-0.24634285077466372
4790,-0.16689091571187786
4791,-0.3720348897434599
4792,-0.39666782774988685
4793,-0.47790271406842005
4794,-0.42481012406399465
4795,-0.6724357514358976
4796,-0.9425371055548057
4797,-0.6278713556742137
4798,-1.1417486257026759
4799,-1.2192229472754479
4800,-1.063445892210546
4801,-1.313890943812073
4802,-1.2325953212968885
4803,-1.2026199230065633
4804,-1.237002138213338
4805,-1.398118447191253
4806,-1.4238300331348992
4807,-1.445272294442191
4808,-1.6469420679950804
4809,-1.44886064789043
4810,-1.2875886601142008
4811,-1.3000759467686804
4812,-1.4543862990619898
4813,-1.4245171878010776
4814,-1.4663049560256405
4815,-1.6976738908422817
4816,-1.0679445742745959
4817,-1.2126939559909755
4818,-1.2203014209841987
4819,-1.236249580150275
4820,-1.1263160824494771
4821,-1.2486348408829142
4822,-1.3755481908533722
4823,-1.3235657108209509
4824,-1.1028036520142876
4825,-0.8515141011137655
4826,-1.017486924039065
4827,-0.8509866544809382
4828,-0.7923735197387725
4829,-0.7131596637121126
4830,-0.8326018252718896
4831,-0.34698799427030114
4832,-0.4453398427126508
4833,-0.2339951115404355
4834,-0.0646076275840517
4835,-0.21852372147601817
4836,0.2577748234796299
4837,0.04379288113390145
4838,-0.028776904934300518
4839,0.048858648169759156
4840,0.11488938881576005
4841,0.08424310710192207
4842,0.4948890430896393
4843,0.46898484870138885
4844,0.978229521405581
4845,0.7795213383749737
4846,0.7521932006022873
4847,0.774125054467137
4848,0.8634846108184887
4849,0.8757959817899056
4850,1.1199076538207042
4851,1.0813875007893134
4852,1.2813423787063627
4853,1.3492012370773918
4854,0.9468175442977913
4855,1.1393445820056596
4856,1.4055140762414071
4857,1.3501293337312945
4858,1.3716589634933594
4859,1.328082684551179
4860,1.2191432221109484
4861,1.3958744080487369
4862,1.4718020502872338
4863,1.3223833023086762
4864,1.335420730562654
4865,1.337727126390797
4866,1.129780922568425
4867,1.2507020252426866
4868,1.5762954796711615
4869,1.476375841934118
4870,1.4108038607419893
4871,0.9295866788826943
4872,0.9490097694586744
4873,1.0749775796053702
4874,0.6283455806677825
4875,0.8383253301164784
4876,1.1771039131929577
4877,0.874889294766565
4878,0.5287432866723341
4879,0.4848388430413219
4880,0.4774928400916323
4881,0.8501557029127397
4882,0.3564706341684153
4883,0.4160346888395615
4884,0.12630565411481542
4885,0.10556353203653002
4886,-0.08872294656849544
4887,0.2131482646771311
4888,-0.25900377935273244
4889,-0.1122102118271362
4890,-0.4334168065007754
4891,-0.2331844884431502
4892,-0.41179924215189034
4893,-0.5746659140404994
4894,-0.707269614059824
4895,-0.6558323530904053
4896,-0.8119369786163819
4897,-1.0973738774607122
4898,-1.0824970713624404
4899,-0.8028957614404941
4900,-0.9629679983965508
4901,-1.162533696704465
4902,-1.2653705805067086
4903,-1.0086716959023303
4904,-1.3427715858141147
4905,-1.51664056445831
4906,-1.0986104098467013
4907,-1.45916808245935
4908,-1.1974661609929482
4909,-1.2847306689229199
4910,-1.656481966073343
4911,-1.5413774473665198
4912,-1.4898721159620094
4913,-1.076984724552978
4914,-1.3703450953872052
4915,-1.651961573252819
4916,-1.1802614627590393
4917,-1.2858719349476377
4918,-1.1893856643501843
4919,-1.4043883646219717
4920,-1.4372050837071362
4921,-1.3559276300269667
4922,-1.3373565337828828
4923,-1.371891415799326
4924,-1.0949968588702224
4925,-0.7573454537113522
4926,-1.0233989947759632
4927,-0.8324830818977508
4928,-0.5550291030215045
4929,-0.8154649607363798
4930,-0.6240870184518672
4931,-0.559731268517221
4932,-0.8041334392519522
4933,-0.5660936744428768
4934,-0.6343024005333382
4935,-0.2599497662016933
4936,0.0708518454560807
4937,0.25783544625513755
4938,0.11661867018823846
4939,0.173518106032994
4940,0.5978138304027641
4941,0.6323123029064255
4942,0.2664765479022143
4943,0.7901800931200449
4944,0.6902642419864249
4945,0.5405323063953142
4946,0.4550852842229187
4947,0.6823452579281577
4948,0.9192168693268438
4949,0.8885714938898271
4950,1.3044312606246857
4951,1.425669780838234
4952,1.3257211624342677
4953,1.187402855248783
4954,1.0351312852641412
4955,1.0841782103999116
4956,1.5701654794890756
4957,1.328336203760583
4958,1.3948200519898033
4959,1.5407933224247508
4960,1.4926042780944444
4961,1.6803431715995645
4962,1.3578844610826297
4963,1.5127279003358947
4964,1.20987075606855
4965,1.625935741912135
4966,1.433296214467324
4967,1.5055003261523703
4968,1.1009352746738938
4969,1.4656020287480878
4970,1.3707413604198928
4971,0.9513998188687587
4972,1.3104296213511
4973,1.358831356865135
4974,0.850646107059601
4975,0.9102296265209545
4976,0.9082289374979161
4977,0.9104946128952227
4978,0.9720999914894419
4979,0.9291168642060955
4980,0.4564945079940423
4981,0.5259566844788617
4982,0.26759668993247643
4983,0.01305334777933409
4984,0.07406049442770457
4985,0.07729756642132624
4986,0.09966432374047429
4987,-0.20303757866343486
4988,-0.03399709337457513
4989,-0.29660948256347264
4990,-0.662943576250775
4991,-0.5010003688595936
4992,-0.75583520516229
4993,-0.4576903115988147
4994,-0.47283620143239957
4995,-0.5849801768944054
4996,-0.9279817838309554
4997,-0.9633522521706441
4998,-1.1490663730040158
4999,-0.9910975620003485
5000,-1.088801417604617
5001,-0.8506279920100018
5002,-1.2204288589451382
5003,-1.0688204016367184
5004,-1.1065336814549145
5005,-1.3058680539080847
5006,-1.285592799837424
5007,-1.1893451310810823
5008,-1.2379125805365527
5009,-1.2439276241053374
5010,-1.269525552144564
5011,-1.2501428054194568
5012,-1.425703832496557
5013,-1.1901837584652144
5014,-1.219385352993202
5015,-1.4160514011113492
5016,-1.3086984737274392
5017,-1.2974816627211316
5018,-1.1479893911586982
5019,-1.45305530773528
5020,-1.2281464568172136
5021,-1.4815054372526542
5022,-1.2654062568064623
5023,-1.1386328090268258
5024,-1.160015318387586
5025,-1.033668318666027
5026,-0.9555276592204172
5027,-0.7290992233662706
5028,-0.605699010204521
5029,-0.6130437319617598
5030,-0.7798599370543786
5031,-0.4010869810733444
5032,-0.30445507723065945
5033,-0.2765815177360744
5034,-0.39555870006464233
5035,-0.19927617786446117
5036,0.050430740049433376
5037,0.2713779572285355
5038,0.138736751307315
5039,0.15792076449849723
5040,0.1698968904604985
5041,0.570074726898159
5042,0.5224938130337499
5043,0.6933704227040061
5044,0.5756319275153797
5045,0.5681738142822617
5046,0.8423428474805571
5047,0.8225881702697482
5048,0.8416965225429022
5049,1.1733037208267258
5050,1.1022943719444178
5051,0.8371424039175767
5052,1.3261234366949624
5053,1.1257441899470877
5054,0.9984452262344221
5055,1.6406091160489813
5056,1.6497764256052199
5057,1.4735546452973085
5058,1.6450269369241517
5059,1.3464293440018866
5060,1.7560072861337321
5061,1.4721187524559018
5062,1.531003508802024
5063,1.2025071569945696
5064,1.2469021043892679
5065,1.3149565770519416
5066,1.5695865657564152
5067,1.3466531245937274
5068,1.1546413123689856
5069,0.9626699563654373
5070,1.2057588686996181
5071,1.1126552147590487
5072,0.9393299183787914
5073,0.7944017180176333
5074,0.7552912204589352
5075,1.240689210991689
5076,0.8217617024250411
5077,0.9589080172000984
5078,0.5532521898568482
5079,0.8703704548828394
5080,0.33471247264240134
5081,0.7088734288951917
5082,0.5883380980409387
5083,0.3983339335004019
5084,0.43468056846144343
5085,0.2540268436794476
5086,0.19149973291688416
5087,0.10826158368139938
5088,-0.18268784878842714
5089,-0.46682470952087773
5090,-0.5979405182395477
5091,-0.5331563464992373
5092,-0.5801681000848258
5093,-0.4886287526889329
5094,-0.5197093291181601
5095,-0.8759850336095695
5096,-1.0303921152120672
5097,-0.9646706567119955
5098,-1.0573048053503702
5099,-1.1123547227322101
5100,-1.0114774103137274
5101,-1.3793203538318093
5102,-1.3317062498902104
5103,-1.4137103998688962
5104,-1.0301121613664466
5105,-1.4591178045862843
5106,-1.3445589893290566
5107,-1.6801531088695039
5108,-1.5633489132643636
5109,-1.5862446742470993
5110,-1.215680815821948
5111,-1.2610953608919948
5112,-1.4733547844595436
5113,-1.4872649105435738
5114,-1.4722598403893838
5115,-1.3619824835871404
5116,-1.2042649741866236
5117,-1.2805481383160018
5118,-1.3643022148445407
5119,-0.9327238359288467
5120,-1.38199387214487
5121,-0.9810601551265838
5122,-0.9922528804699984
5123,-1.2097753740345134
5124,-1.2361746225837735
5125,-1.2524121001146407
5126,-0.7142707885179345
5127,-1.0550165263855347
5128,-0.9174826364605273
5129,-0.46642101635184535
5130,-0.7992676446315383
5131,-0.6022604274092529
5132,-0.5119495355435529
5133,-0.19810809806977359
5134,-0.6015691512353011
5135,-0.187886979857802
5136,-0.1632822808814205
5137,-0.23781485698417293
5138,0.09821291123480513
5139,0.054384205773832184
5140,0.29450225223315474
5141,0.35595700032168276
5142,0.13667898855806548
5143,0.539699804115565
5144,0.6557034949113196
5145,0.7161305578776889
5146,0.7786405696727585
5147,0.9164636430973805
5148,0.9934515537723344
5149,1.1940645616506473
5150,1.4230385509634478
5151,1.233381004993004
5152,1.30969783051512
5153,1.3607199834166817
5154,0.979557540004171
5155,1.4923489896842193
5156,1.6263681300176405
5157,1.078430181845766
5158,1.3151182895788236
5159,1.4874484699533537
5160,1.6635209292833948
5161,1.3183256256582427
5162,1.335132379815311
5163,1.516260689031529
5164,1.1683468993558814
5165,1.4313529095328783
5166,1.5247324690408042
5167,1.355271956934592
5168,1.5406501149822363
5169,1.2859519457008015
5170,1.471113540332202
5171,1.413338715809243
5172,1.1379603674816474
5173,1.1485220978880775
5174,0.6600575972115912
5175,0.6014040849722795
5176,0.7633795225261205
5177,0.7066141049501686
5178,0.6798831341568556
5179,0.9020285484995064
5180,0.4795442671428735
5181,0.47660279725113996
5182,0.5715708054963339
5183,0.28911433356668603
5184,0.016780550432216934
5185,0.21599573613827416
5186,-0.07808085454137326
5187,0.19558517621704863
5188,-0.04746011833204222
5189,-0.5535328788176832
5190,-0.5056233830293063
5191,-0.6447772664354698
5192,-0.4086826319460759
5193,-0.9114731449038392
5194,-0.6423893093907492
5195,-1.0687638426471429
5196,-0.7468797663730005
5197,-0.8013019427907927
5198,-0.8574622945195578
5199,-1.1080781728543465
5200,-0.6900406484154121
5201,-1.0590925504971136
5202,-1.2489057129713736
5203,-1.2230908223535346
5204,-1.1927796974399547
5205,-1.4485967422940154
5206,-1.0330914306638126
5207,-1.5611191241270612
5208,-1.1544143143432195
5209,-1.2546703039436462
5210,-1.6771898610064282
5211,-1.3347771089024514
5212,-1.3961926291234907
5213,-1.1284450579784784
5214,-1.2346455590126584
5215,-1.6137648582506365
5216,-1.319211322453513
5217,-1.6258668265154967
5218,-1.3122011173019503
5219,-1.4545301631130063
5220,-1.1377549061745125
5221,-1.1919256987956115
5222,-1.2269541324498519
5223,-0.8383821029990843
5224,-1.1133466715069322
5225,-0.9256974568509277
5226,-1.0463544911134535
5227,-0.8142186387343184
5228,-0.7960235710914263
5229,-0.7574424636241852
5230,-0.8016824290787963
5231,-0.9030409141099126
5232,-0.621715362240836
5233,-0.3709493874937764
5234,-0.05749437352712383
5235,-0.30709053171055745
5236,-0.0745990894098521
5237,-0.14481792122482684
5238,0.1641284562584564
5239,-0.06798582802234632
5240,0.2897423221693578
5241,0.3962674749008328
5242,0.07797825671654302
5243,0.7847703708841325
5244,0.6984873373902152
5245,0.9297866812704798
5246,1.0039033385374683
5247,1.096749310943028
5248,0.910232242714807
5249,1.2207632656827667
5250,1.0785564431112271
5251,1.0833459898749014
5252,1.1638553642465128
5253,1.2744934142454996
5254,1.182419247133308
5255,1.2971741977819327
5256,1.1927766486431377
5257,1.411137182130319
5258,1.121066889867725
5259,1.2706407149716268
5260,1.280129635171941
5261,1.1615420845970275
5262,1.7234504226347025
5263,1.5121317690370533
5264,1.423012629458492
5265,1.5067435142867385
5266,1.326550066724568
5267,1.1606786372579527
5268,1.333506706324605
5269,1.4753586202076676
5270,1.3761044886304243
5271,1.477875418989683
5272,0.8325183792976378
5273,1.1765693497218623
5274,1.16825492529379
5275,0.8873005091655344
5276,0.9991677813183892
5277,0.7653599857462542
5278,0.789149234842081
5279,0.9821179306527026
5280,0.2816572836434821
5281,0.5599361288944272
5282,0.4494746485181649
5283,0.2697943453649375
5284,0.2596556118045649
5285,0.407550044384841
5286,-0.0404892808690791
5287,0.17758775926025094
5288,-0.3759852832774827
5289,-0.23752462722825707
5290,-0.1216491754689073
5291,-0.21410525760058197
5292,-0.5741191441053505
5293,-0.6856312586076239
5294,-0.735781614378253
5295,-0.707683277386235
5296,-1.0702069555564533
5297,-0.7130080559076526
5298,-1.1296470960918017
5299,-1.2961934268438575
5300,-1.182526609130997
5301,-0.8621602952307302
5302,-0.8612122329196348
5303,-1.3693542904690368
5304,-1.2070426350310908
5305,-1.4607307501691085
5306,-1.0712913020284311
5307,-1.6132810628406742
5308,-1.6780011877200072
5309,-1.5500694438609393
5310,-1.3494038819151966
5311,-1.3212581064155224
5312,-1.5773315653316557
5313,-1.4891506988540328
5314,-1.5436594964193393
5315,-1.1074753217416806
5316,-1.5237798808916176
5317,-1.238728035261436
5318,-1.3583070600031426
5319,-1.3493371338453612
5320,-1.2039499195944732
5321,-1.543612381830926
5322,-0.9993865100673649
5323,-1.1019219338764465
5324,-0.9191860030191156
5325,-1.068783524026656
5326,-0.7918690360256321
5327,-0.6263805134896381
5328,-0.9680314723302382
5329,-0.6033940199346828
5330,-0.6399586550368713
5331,-0.5003707730248131
5332,-0.46361882901701246
5333,-0.3207105792429683
5334,-0.45809638815019615
5335,-0.3009036167315927
5336,0.018960600572745956
5337,0.0559253292516948
5338,0.17403768942403852
5339,0.14192309849023366
5340,0.05010508134475422
5341,0.4669342158024299
5342,0.6539592282860283
5343,0.655117818319248
5344,0.6038899914009984
5345,0.7038177225458808
5346,0.8240835621229377
5347,0.97699476363069
5348,0.7619303027079614
5349,1.019061714058747
5350,0.8761827183184145
5351,1.099679999884164
5352,1.213358814987561
5353,1.1696391637216046
5354,1.4687279182960897
5355,1.3775612789145761
5356,0.984164086532152
5357,1.2090678551604892
5358,1.1678695454691073
5359,1.4402362258178805
5360,1.248258800067715
5361,1.4821140290849755
5362,1.5215216924792385
5363,1.4210343993277261
5364,1.4812823124698955
5365,1.1257745661219722
5366,1.2819146819609424
5367,1.2059082074812897
5368,1.3153288406862216
5369,1.1597206860102311
5370,1.3082202761322468
5371,1.3312725033368362
5372,1.0308309051974334
5373,1.1217351107901707
5374,0.9872699847493951
5375,0.9105117526294649
5376,0.6314311180882861
5377,0.9756186323751743
5378,0.7205523066848567
5379,0.7975682127818078
5380,0.8717092846020154
5381,0.6965079238160795
5382,0.11334992347004413
5383,0.1843964121347198
5384,0.2749023122545964
5385,0.18197479203836997
5386,0.2793338319085621
5387,-0.15760502118019504
5388,-0.09935846283308014
5389,-0.14601127513045176
5390,-0.17794014852264284
5391,-0.6870723240745097
5392,-0.46165433373999143
5393,-0.1772986594820266
5394,-0.7166084184523407
5395,-0.736813264880896
5396,-0.7328343492731295
5397,-0.7617755391964531
5398,-0.9112257338444941
5399,-1.1693807349702232
5400,-0.9183712527547752
5401,-1.2522061820839139
5402,-1.251894226771603
5403,-1.3819715453175065
5404,-1.2601818129962503
5405,-1.206746851773089
5406,-1.2959435124144432
5407,-1.3984289791892852
5408,-1.3396333540400036
5409,-1.5556311643093101
5410,-1.2064277639171188
5411,-1.4761294402444851
5412,-1.6078101507903964
5413,-1.2954277294170011
5414,-1.340278460690831
5415,-1.4451805865271885
5416,-1.3763161078979445
5417,-1.2449401136266895
5418,-1.5061515855851546
5419,-1.2173023299936798
5420,-1.4119896470657887
5421,-0.9598031486655891
5422,-1.3789029175899599
5423,-0.9618933515932212
5424,-0.961925775802438
5425,-0.927371116693049
5426,-0.8449065064815824
5427,-0.6314708776093518
5428,-1.0235623270411092
5429,-0.8922230646418353
5430,-0.6170622917347686
5431,-0.859639957337019
5432,-0.195922260736631
5433,-0.25403322607629986
5434,-0.18060537908066565
5435,-0.1728792884961472
5436,-0.34852692638215865
5437,0.06910929958861156
5438,0.08930594994549557
5439,0.3146708178054697
5440,0.39931358673624273
5441,0.1426095151771447
5442,0.4057272300382345
5443,0.48577967627508806
5444,0.5732598997943532
5445,0.635273459654571
5446,0.7695699233816913
5447,0.6041995840845491
5448,1.2099430017028074
5449,1.0534631161211663
5450,0.9949698095110456
5451,1.401785495968566
5452,1.1290053826577837
5453,1.1901543470914973
5454,1.1439250363357856
5455,1.2807102658477887
5456,1.6117248904866315
5457,1.5746382516085164
5458,1.3922924475824374
5459,1.3427384639559792
5460,1.7117828501412062
5461,1.346818753051057
5462,1.6468366478047363
5463,1.3374588306916526
5464,1.4462575125240968
5465,1.0301236785258632
5466,1.0866769283258901
5467,1.4684603831533418
5468,1.1355312419943244
5469,0.9163562747100278
5470,1.2839937571975266
5471,0.9601933671145189
5472,1.0050232716144416
5473,1.1006074898103373
5474,1.304849757553738
5475,0.9241216999182732
5476,0.8921149757119435
5477,0.7332249182391553
5478,0.4601331711703348
5479,0.7906885764645009
5480,0.7080062095708928
5481,0.5702329643798134
5482,0.31506219094714705
5483,0.3969316190018367
5484,0.2681832751294773
5485,0.06928117872025463
5486,0.10976292290635792
5487,0.16919899293548735
5488,0.07120579496120494
5489,-0.13774212067827885
5490,-0.3410241481483204
5491,-0.3003747515221036
5492,-0.28102029240466686
5493,-0.445016484049347
5494,-0.8598412627019802
5495,-0.5859065305065411
5496,-0.4733527968744913
5497,-0.6925898662461143
5498,-0.8287695252247625
5499,-0.9155984052895496
5500,-1.1116411579567989
5501,-1.126911566543784
5502,-1.0822794151207586
5503,-0.7978209431718483
5504,-1.3411270947969742
5505,-1.5221440703799134
5506,-1.0861104726191084
5507,-1.5689671268903789
5508,-1.7120239638538026
5509,-1.395296653177347
5510,-1.4129398140840965
5511,-1.7564919248378792
5512,-1.4689657673720045
5513,-1.4114064579021726
5514,-1.2797476922405362
5515,-1.386929192311082
5516,-1.5287810080348208
5517,-1.4472904317704378
5518,-1.5532996004489523
5519,-1.0771351405763099
5520,-1.0470525372811743
5521,-1.0248608575280072
5522,-1.1506017694553803
5523,-1.221762032557155
5524,-1.0024628617350304
5525,-0.6863448427123788
5526,-1.1716616307338807
5527,-0.7519595862379636
5528,-1.061238857228291
5529,-0.9540127226539076
5530,-0.8540529283562606
5531,-0.4253100491352838
5532,-0.6968541285246477
5533,-0.34185435196938824
5534,-0.3118769158609398
5535,0.001748523111715583
5536,-0.2306949284505464
5537,-0.2699082167012572
5538,0.2185177895709547
5539,0.4046499902474714
5540,0.4183970602466187
5541,0.29483314223542356
5542,0.4632877238037235
5543,0.5606392956738974
5544,0.5968057036723613
5545,0.47833354270126865
5546,0.8250369963268529
5547,0.8307252855903189
5548,0.8640617582901635
5549,0.7043285318011165
5550,1.260161771492299
5551,1.371689630657687
5552,1.2034085802192276
5553,1.133074704168834
5554,1.3487132120673817
5555,1.6246184579207872
5556,1.0573137517409004
5557,1.153866461956196
5558,1.1433120837870034
5559,1.3908422803705691
5560,1.550648097352374
5561,1.7598704921487225
5562,1.5689635001694309
5563,1.3989571785902077
5564,1.2360868263557174
5565,1.6719907248622596
5566,1.393813606913044
5567,1.2749898685643206
5568,1.3550330131501784
5569,0.9761838435906147
5570,1.1622549062900878
5571,0.9256187038033199
5572,1.0310492863599765
5573,0.8986773494601682
5574,1.2764962230055639
5575,0.7389678179322428
5576,0.7067076642495633
5577,0.836085436242111
5578,0.6732583315873479
5579,0.7480355800913053
5580,0.9520695895639399
5581,0.43979088969181346
5582,0.04564730489053437
5583,-0.05637179257406466
5584,0.19140684223546822
5585,-0.06082500615934405
5586,0.1311858214009063
5587,-0.2535746936850827
5588,-0.07005351053971753
5589,-0.0017639203893258237
5590,-0.3370370753178822
5591,-0.3279319063979509
5592,-0.47695553133467034
5593,-0.39691216649257477
5594,-0.44382230240184606
5595,-0.6326915813107299
5596,-0.6118653141660158
5597,-0.7339053738367665
5598,-0.9700154228668584
5599,-1.158458886072116
5600,-0.7246730648740896
5601,-0.9254017520447231
5602,-1.0301441926783697
5603,-1.1479082589973635
5604,-1.4176065546985408
5605,-1.2818393047056182
5606,-1.2081444597711015
5607,-1.5781993116860078
5608,-1.270151893906701
5609,-1.3847122579949906
5610,-1.1613466583712255
5611,-1.1389746738569062
5612,-1.1451734584274347
5613,-1.1948228598862403
5614,-1.4969359520708534
5615,-1.3905429595191228
5616,-1.4561712794619457
5617,-1.6153088938284395
5618,-1.3339798352857108
5619,-1.4546980753699006
5620,-1.3022351898040183
5621,-1.561672646179748
5622,-1.0780663720121468
5623,-1.2411640328314826
5624,-1.266482528951155
5625,-1.0723490401100095
5626,-0.8727853417037698
5627,-0.8937391917686284
5628,-0.45481611279431
5629,-1.0428501945482413
5630,-0.6367800950163568
5631,-0.4394963228065127
5632,-0.19364673953675626
5633,-0.21800179456772306
5634,-0.37384252242489224
5635,-0.4054755145514477
5636,-0.4671530996804222
5637,-0.146581137817833
5638,-0.07959337005054179
5639,0.33579665691159244
5640,0.3657319401842983
5641,0.6514846026539554
5642,0.549653137307687
5643,0.4964824992476969
5644,0.6110763934351052
5645,0.37233477116628233
5646,0.631628956004094
5647,1.1373469534824239
5648,0.6571836340377954
5649,0.9010929988828283
5650,1.212642791402365
5651,1.0957581301473005
5652,1.2364114319973278
5653,0.9038918888058767
5654,1.3063368522361316
5655,1.359143520634845
5656,1.414492515241944
5657,1.1302468110778259
5658,1.1974552896707984
5659,1.2166136591206498
5660,1.3558736671060645
5661,1.088369740004124
5662,1.500982509119222
5663,1.5346986024427443
5664,1.5837008356023763
5665,1.4494634999596059
5666,1.3681502898482374
5667,1.3321850443130763
5668,1.336241731575746
5669,1.3229232860056115
5670,1.3410908228046559
5671,1.0780445664179548
5672,1.069855796691296
5673,0.9248837105911591
5674,0.7475309816137421
5675,1.0843113600733405
5676,1.044162176736089
5677,0.8077357549000305
5678,0.5621244344858908
5679,0.46344364930826376
5680,0.5944961163225571
5681,0.28612726073037376
5682,0.23402243867958006
5683,0.20541569234367607
5684,0.2796858250862525
5685,0.14356161862772066
5686,0.11665105625956551
5687,-0.26459974561288424
5688,0.04985500331338
5689,-0.19208004245220478
5690,-0.5707176012328814
5691,-0.36650964868715086
5692,-0.5766465804097981
5693,-0.7383905034157806
5694,-0.5733546632908799
5695,-0.83524986864669
5696,-0.6358615262313938
5697,-0.720385416468735
5698,-0.9213713959179342
5699,-0.9840469923724277
5700,-0.926889078288861
5701,-0.9228906999863026
5702,-0.8118345695683153
5703,-1.3023374611269474
5704,-1.3572199435890129
5705,-1.5488525529639585
5706,-1.6455418450369828
5707,-1.4950347349137838
5708,-1.4647935195699258
5709,-1.362919735780824
5710,-1.5784403639997975
5711,-1.6089262346643425
5712,-1.286077247119369
5713,-1.409720862264893
5714,-1.7092366688068883
5715,-1.5501489452176516
5716,-1.6989442915683193
5717,-1.2637932373290623
5718,-1.541209692004351
5719,-1.3068948023588667
5720,-1.0579970765305253
5721,-1.2824935950335374
5722,-1.3121709715384522
